Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit,Shipping Delay,Profit Margin,Order Year,Order Month,Order Day,Data Type
CA-2014-124730,2014-11-26,2014-11-26,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501.0,East,Chuck Magee,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Not,279.96,4.0,0.0,78.39,0.0,0.2800042863266181,2014.0,11.0,26.0,Historical
CA-2014-124730,2014-11-26,2014-11-26,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501.0,East,Chuck Magee,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Not,12.91,3.0,0.2,4.68,0.0,0.3625096824167312,2014.0,11.0,26.0,Historical
CA-2014-124730,2014-11-26,2014-11-26,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501.0,East,Chuck Magee,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,Not,17.09,4.0,0.2,5.77,0.0,0.33762434172030426,2014.0,11.0,26.0,Historical
CA-2014-124730,2014-11-26,2014-11-26,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501.0,East,Chuck Magee,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Not,93.15,9.0,0.0,44.71,0.0,0.47997852925389156,2014.0,11.0,26.0,Historical
CA-2014-124730,2014-11-26,2014-11-26,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501.0,East,Chuck Magee,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,Not,11.52,4.0,0.0,5.64,0.0,0.4895833333333333,2014.0,11.0,26.0,Historical
CA-2017-117632,2017-12-05,2017-12-05,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122.0,West,Anna Andreadi,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,Not,238.62,2.0,0.0,4.77,0.0,0.019989942167462908,2017.0,12.0,5.0,Historical
CA-2017-117632,2017-12-05,2017-12-05,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122.0,West,Anna Andreadi,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Not,7.77,1.0,0.0,2.1,0.0,0.2702702702702703,2017.0,12.0,5.0,Historical
CA-2017-117632,2017-12-05,2017-12-05,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122.0,West,Anna Andreadi,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Not,285.48,5.0,0.2,-10.71,0.0,-0.037515762925598994,2017.0,12.0,5.0,Historical
CA-2017-117632,2017-12-05,2017-12-05,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122.0,West,Anna Andreadi,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",Not,19.17,4.0,0.2,6.47,0.0,0.3375065206051121,2017.0,12.0,5.0,Historical
CA-2014-115056,2014-02-05,2014-02-05,Same Day,AR-10510,Andrew Roberts,Consumer,United States,Columbus,Ohio,43229.0,East,Chuck Magee,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Not,26.14,3.0,0.2,1.96,0.0,0.07498087222647283,2014.0,2.0,5.0,Historical
CA-2017-161067,2017-03-09,2017-06-09,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035.0,East,Chuck Magee,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,Not,419.4,4.0,0.0,201.31,92.0,0.479995231282785,2017.0,3.0,9.0,Historical
CA-2017-161067,2017-03-09,2017-06-09,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035.0,East,Chuck Magee,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Not,90.8,1.0,0.1,14.12,92.0,0.15550660792951543,2017.0,3.0,9.0,Historical
CA-2017-161067,2017-03-09,2017-06-09,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035.0,East,Chuck Magee,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,Not,181.76,2.0,0.1,-8.08,92.0,-0.04445422535211268,2017.0,3.0,9.0,Historical
CA-2017-161067,2017-03-09,2017-06-09,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035.0,East,Chuck Magee,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,Not,5.56,2.0,0.0,2.22,92.0,0.3992805755395684,2017.0,3.0,9.0,Historical
CA-2016-122063,2016-03-12,2016-07-12,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374.0,Central,Kelly Williams,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,Not,581.96,2.0,0.0,104.75,122.0,0.17999518867276101,2016.0,3.0,12.0,Historical
CA-2016-122063,2016-03-12,2016-07-12,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374.0,Central,Kelly Williams,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",Not,29.98,1.0,0.0,8.09,122.0,0.2698465643762508,2016.0,3.0,12.0,Historical
CA-2015-111206,2015-07-18,2015-07-22,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,San Diego,California,92105.0,West,Anna Andreadi,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,Not,519.96,4.0,0.0,176.79,4.0,0.3400069236095084,2015.0,7.0,18.0,Historical
CA-2016-142895,2016-07-21,2016-07-26,Standard Class,BP-11290,Beth Paige,Consumer,United States,Concord,North Carolina,28027.0,South,Cassandra Brandow,OFF-LA-10000262,Office Supplies,Labels,Avery 494,Not,6.26,3.0,0.2,2.04,5.0,0.3258785942492013,2016.0,7.0,21.0,Historical
CA-2016-142895,2016-07-21,2016-07-26,Standard Class,BP-11290,Beth Paige,Consumer,United States,Concord,North Carolina,28027.0,South,Cassandra Brandow,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",Not,363.92,5.0,0.2,0.0,5.0,0.0,2016.0,7.0,21.0,Historical
CA-2015-101868,2015-09-06,2015-09-06,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178.0,South,Cassandra Brandow,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Not,64.2,5.0,0.7,-42.8,0.0,-0.6666666666666666,2015.0,9.0,6.0,Historical
CA-2015-101868,2015-09-06,2015-09-06,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178.0,South,Cassandra Brandow,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Not,38.52,3.0,0.7,-26.96,0.0,-0.6998961578400831,2015.0,9.0,6.0,Historical
CA-2015-101868,2015-09-06,2015-09-06,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178.0,South,Cassandra Brandow,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,Not,72.6,5.0,0.2,-8.17,0.0,-0.11253443526170799,2015.0,9.0,6.0,Historical
CA-2017-133207,2017-11-27,2017-11-27,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Los Angeles,California,90036.0,West,Anna Andreadi,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,Not,57.57,4.0,0.2,5.76,0.0,0.10005211047420531,2017.0,11.0,27.0,Historical
CA-2015-132948,2015-03-27,2015-03-27,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Seattle,Washington,98115.0,West,Anna Andreadi,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,Not,83.7,5.0,0.0,3.35,0.0,0.04002389486260454,2015.0,3.0,27.0,Historical
CA-2015-134992,2015-09-22,2015-09-26,Second Class,MG-17875,Michael Grace,Home Office,United States,Arlington,Virginia,22204.0,South,Cassandra Brandow,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,Not,32.4,5.0,0.0,15.55,4.0,0.4799382716049383,2015.0,9.0,22.0,Historical
CA-2015-134992,2015-09-22,2015-09-26,Second Class,MG-17875,Michael Grace,Home Office,United States,Arlington,Virginia,22204.0,South,Cassandra Brandow,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Not,47.98,2.0,0.0,11.04,4.0,0.23009587328053355,2015.0,9.0,22.0,Historical
CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105.0,West,Anna Andreadi,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,Not,415.97,4.0,0.2,52.0,4.0,0.1250090150732024,2015.0,11.0,17.0,Historical
CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105.0,West,Anna Andreadi,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,Not,304.9,5.0,0.0,6.1,4.0,0.020006559527714005,2015.0,11.0,17.0,Historical
CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105.0,West,Anna Andreadi,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Not,80.96,4.0,0.0,29.15,4.0,0.360054347826087,2015.0,11.0,17.0,Historical
CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105.0,West,Anna Andreadi,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,Not,777.21,7.0,0.0,54.4,4.0,0.06999395272834884,2015.0,11.0,17.0,Historical
CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105.0,West,Anna Andreadi,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,Not,32.4,5.0,0.0,15.55,4.0,0.4799382716049383,2015.0,11.0,17.0,Historical
CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105.0,West,Anna Andreadi,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Not,225.57,2.0,0.2,2.82,4.0,0.01250166245511371,2015.0,11.0,17.0,Historical
CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105.0,West,Anna Andreadi,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,Not,36.6,3.0,0.0,15.37,4.0,0.4199453551912568,2015.0,11.0,17.0,Historical
CA-2015-121783,2015-10-11,2015-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113.0,Central,Kelly Williams,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,Not,715.64,2.0,0.0,178.91,34.0,0.25,2015.0,10.0,11.0,Historical
CA-2015-121783,2015-10-11,2015-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113.0,Central,Kelly Williams,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,Not,795.51,3.0,0.0,143.19,34.0,0.17999773730059962,2015.0,10.0,11.0,Historical
CA-2015-121783,2015-10-11,2015-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113.0,Central,Kelly Williams,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,Not,549.99,1.0,0.0,275.0,34.0,0.5000090910743832,2015.0,10.0,11.0,Historical
CA-2015-121783,2015-10-11,2015-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113.0,Central,Kelly Williams,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,Not,74.76,3.0,0.0,34.39,34.0,0.46000535045478863,2015.0,10.0,11.0,Historical
CA-2015-121783,2015-10-11,2015-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113.0,Central,Kelly Williams,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,Not,29.22,3.0,0.0,12.86,34.0,0.4401095140314853,2015.0,10.0,11.0,Historical
US-2014-138835,2014-10-09,2014-10-09,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Virginia Beach,Virginia,23464.0,South,Cassandra Brandow,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,Not,9.64,2.0,0.0,4.72,0.0,0.48962655601659744,2014.0,10.0,9.0,Historical
CA-2015-112214,2015-05-08,2015-11-08,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220.0,Central,Kelly Williams,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Not,33.49,7.0,0.2,-1.26,184.0,-0.037623171095849506,2015.0,5.0,8.0,Historical
CA-2015-112214,2015-05-08,2015-11-08,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220.0,Central,Kelly Williams,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,Not,23.04,3.0,0.2,-4.9,184.0,-0.21267361111111113,2015.0,5.0,8.0,Historical
CA-2015-112214,2015-05-08,2015-11-08,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220.0,Central,Kelly Williams,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Not,1.36,1.0,0.8,-2.18,184.0,-1.6029411764705883,2015.0,5.0,8.0,Historical
CA-2015-112214,2015-05-08,2015-11-08,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220.0,Central,Kelly Williams,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",Not,14.76,5.0,0.6,-11.44,184.0,-0.7750677506775068,2015.0,5.0,8.0,Historical
US-2017-153255,2017-03-09,2017-07-09,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Concord,California,94521.0,West,Anna Andreadi,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Not,239.67,2.0,0.15,14.1,122.0,0.05883089247715609,2017.0,3.0,9.0,Historical
CA-2015-108119,2015-01-11,2015-08-11,Standard Class,MS-17530,MaryBeth Skach,Consumer,United States,Conway,Arkansas,72032.0,South,Cassandra Brandow,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Not,301.96,2.0,0.0,45.29,212.0,0.149986753212346,2015.0,1.0,11.0,Historical
CA-2015-157434,2015-04-29,2015-04-29,Second Class,JK-15640,Jim Kriz,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,Chuck Magee,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,Not,7.97,2.0,0.2,2.89,0.0,0.3626097867001255,2015.0,4.0,29.0,Historical
CA-2016-101525,2016-01-05,2016-04-05,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209.0,South,Cassandra Brandow,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,Not,109.92,2.0,0.0,53.86,91.0,0.4899927219796215,2016.0,1.0,5.0,Historical
CA-2016-101525,2016-01-05,2016-04-05,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209.0,South,Cassandra Brandow,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,Not,19.44,3.0,0.0,9.33,91.0,0.47993827160493824,2016.0,1.0,5.0,Historical
CA-2016-101525,2016-01-05,2016-04-05,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209.0,South,Cassandra Brandow,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,Not,11.16,2.0,0.0,4.35,91.0,0.3897849462365591,2016.0,1.0,5.0,Historical
US-2014-117968,2014-05-08,2014-07-08,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450.0,East,Chuck Magee,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,Not,79.47,3.0,0.0,22.25,61.0,0.27997986661633323,2014.0,5.0,8.0,Historical
US-2014-117968,2014-05-08,2014-07-08,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450.0,East,Chuck Magee,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Not,4.56,2.0,0.0,2.01,61.0,0.4407894736842105,2014.0,5.0,8.0,Historical
US-2014-117968,2014-05-08,2014-07-08,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450.0,East,Chuck Magee,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,Not,1133.35,5.0,0.0,294.67,61.0,0.2599991176600345,2014.0,5.0,8.0,Historical
CA-2016-158211,2016-04-01,2016-08-01,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,Chuck Magee,OFF-AR-10004078,Office Supplies,Art,Newell 312,Not,4.67,1.0,0.2,0.58,122.0,0.12419700214132762,2016.0,4.0,1.0,Historical
CA-2016-158211,2016-04-01,2016-08-01,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,Chuck Magee,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,Not,104.58,6.0,0.7,-80.18,122.0,-0.7666857907821764,2016.0,4.0,1.0,Historical
CA-2016-152247,2016-07-11,2016-12-11,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Cheyenne,Wyoming,82001.0,West,Anna Andreadi,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,Not,1603.14,4.0,0.2,100.2,153.0,0.06250233915939968,2016.0,7.0,11.0,Historical
CA-2016-128223,2016-06-14,2016-06-14,Same Day,EB-13705,Ed Braxton,Corporate,United States,Anaheim,California,92804.0,West,Anna Andreadi,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",Not,1293.49,7.0,0.2,80.84,0.0,0.062497584055539665,2016.0,6.0,14.0,Historical
CA-2016-154235,2016-09-24,2016-09-28,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Bloomington,Indiana,47401.0,Central,Kelly Williams,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Not,127.95,3.0,0.0,21.75,4.0,0.16998827667057445,2016.0,9.0,24.0,Historical
CA-2017-129910,2017-03-30,2017-03-30,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907.0,South,Cassandra Brandow,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Not,59.76,1.0,0.0,16.73,0.0,0.2799531459170014,2017.0,3.0,30.0,Historical
CA-2017-133095,2017-04-06,2017-04-06,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,72401.0,South,Cassandra Brandow,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,Not,108.08,7.0,0.0,54.04,0.0,0.5,2017.0,4.0,6.0,Historical
CA-2017-133095,2017-04-06,2017-04-06,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,72401.0,South,Cassandra Brandow,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,Not,9.54,3.0,0.0,4.39,0.0,0.46016771488469604,2017.0,4.0,6.0,Historical
CA-2015-130554,2015-07-04,2015-09-04,First Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,Chuck Magee,OFF-AR-10001954,Office Supplies,Art,Newell 331,Not,11.74,3.0,0.2,1.03,62.0,0.08773424190800681,2015.0,7.0,4.0,Historical
CA-2014-152443,2014-05-21,2014-05-26,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841.0,East,Chuck Magee,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,Not,447.86,7.0,0.0,219.45,5.0,0.4899968740231322,2014.0,5.0,21.0,Historical
CA-2014-152443,2014-05-21,2014-05-26,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841.0,East,Chuck Magee,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,Not,17.94,3.0,0.0,8.79,5.0,0.4899665551839464,2014.0,5.0,21.0,Historical
CA-2014-152443,2014-05-21,2014-05-26,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841.0,East,Chuck Magee,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,Not,245.88,6.0,0.0,68.85,5.0,0.28001464128843334,2014.0,5.0,21.0,Historical
CA-2016-133319,2016-05-09,2016-11-09,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,New York City,New York,10011.0,East,Chuck Magee,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,Yes,192.16,4.0,0.0,92.24,184.0,0.4800166527893422,2016.0,5.0,9.0,Historical
CA-2016-133935,2016-09-18,2016-09-22,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105.0,West,Anna Andreadi,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,Not,801.57,2.0,0.2,50.1,4.0,0.06250233915939968,2016.0,9.0,18.0,Historical
CA-2016-133935,2016-09-18,2016-09-22,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105.0,West,Anna Andreadi,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,Not,368.91,9.0,0.0,180.77,4.0,0.49001111382179935,2016.0,9.0,18.0,Historical
CA-2016-133935,2016-09-18,2016-09-22,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105.0,West,Anna Andreadi,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",Not,885.53,9.0,0.2,-99.62,4.0,-0.11249760030716069,2016.0,9.0,18.0,Historical
CA-2016-136301,2016-03-13,2016-03-15,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,94109.0,West,Anna Andreadi,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Not,28.28,2.0,0.0,7.35,2.0,0.25990099009900985,2016.0,3.0,13.0,Historical
CA-2016-136301,2016-03-13,2016-03-15,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,94109.0,West,Anna Andreadi,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,Not,4912.59,3.0,0.0,196.5,2.0,0.039999267188998065,2016.0,3.0,13.0,Historical
US-2014-109456,2014-10-16,2014-10-17,Same Day,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110.0,West,Anna Andreadi,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Not,14.35,3.0,0.2,5.02,1.0,0.34982578397212544,2014.0,10.0,16.0,Historical
US-2014-109456,2014-10-16,2014-10-17,Same Day,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110.0,West,Anna Andreadi,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,Not,179.97,3.0,0.0,86.39,1.0,0.4800244485191977,2014.0,10.0,16.0,Historical
CA-2017-151596,2017-08-10,2017-11-10,First Class,BP-11050,Barry Pond,Corporate,United States,Cranston,Rhode Island,2920.0,East,Chuck Magee,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",Not,42.76,1.0,0.0,11.12,92.0,0.2600561272217025,2017.0,8.0,10.0,Historical
CA-2015-147879,2015-07-05,2015-12-05,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Owensboro,Kentucky,42301.0,South,Cassandra Brandow,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,Not,45.68,2.0,0.0,21.01,153.0,0.45993870402802106,2015.0,7.0,5.0,Historical
CA-2016-166625,2016-04-14,2016-04-17,First Class,JM-15580,Jill Matthias,Consumer,United States,Baltimore,Maryland,21215.0,East,Chuck Magee,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,Not,25.06,2.0,0.0,11.78,3.0,0.47007182761372707,2016.0,4.0,14.0,Historical
CA-2016-146157,2016-11-21,2016-11-26,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610.0,Central,Kelly Williams,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,Not,38.43,1.0,0.2,13.45,5.0,0.3499869893312516,2016.0,11.0,21.0,Historical
CA-2016-146157,2016-11-21,2016-11-26,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610.0,Central,Kelly Williams,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",Not,21.57,2.0,0.2,1.62,5.0,0.07510431154381085,2016.0,11.0,21.0,Historical
CA-2016-146157,2016-11-21,2016-11-26,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610.0,Central,Kelly Williams,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,Not,81.58,3.0,0.2,2.04,5.0,0.0250061289531748,2016.0,11.0,21.0,Historical
CA-2017-159954,2017-10-09,2017-10-09,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Atlanta,Georgia,30318.0,South,Cassandra Brandow,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,Yes,2.78,1.0,0.0,1.36,0.0,0.48920863309352525,2017.0,10.0,9.0,Historical
CA-2017-100825,2017-09-09,2017-09-14,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Los Angeles,California,90036.0,West,Anna Andreadi,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Not,99.87,3.0,0.0,23.97,5.0,0.24001201562030638,2017.0,9.0,9.0,Historical
CA-2014-168305,2014-01-11,2014-08-11,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049.0,West,Anna Andreadi,OFF-LA-10003498,Office Supplies,Labels,Avery 475,Not,44.4,3.0,0.0,22.2,212.0,0.5,2014.0,1.0,11.0,Historical
CA-2014-168305,2014-01-11,2014-08-11,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049.0,West,Anna Andreadi,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,Not,21.4,5.0,0.0,9.63,212.0,0.45000000000000007,2014.0,1.0,11.0,Historical
